rut;usuario;correo;nombre;profesor;i1;f1;t1;r1;p1;s1;l1;i2;f2;t2;r2;p2;s2;l2;i3;f3;t3;r3;p3;s3;l3;i4;f4;t4;r4;p4;s4;l4;i5;f5;t5;r5;p5;s5;l5;i6;f6;t6;r6;p6;s6;l6;op1;op2;op3;op4;op5;op6;sv1;sv2;sv3;sv4;sv5;sv6;lt;tt;pt;game_score;score;score_a;score_p;score_d;score_s;programa2;sol1;sol2;sol3;sol4;tarea1;tarea2;controles;np;examen;final;estado
214;*;*;*;*;43.66390033;88.44532967;44.78142934;1;7;[3 3 3 0 3 3 0 ] [];7;88.46204867;140.4095337;51.94748503;1;7;[2 3 3 3 3 3 0 0 ] [1 1 ];10;140.4262207;321.950847;181.5246263;1;19;[0 3 3 2 3 2 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 2 0 ];21;321.967581;385.0645113;63.0969303;1;4;[2 2 2 2 0 0 ] [3 3 3 3 ];10;385.0822583;449.3115163;64.229258;1;6;[1 2 2 2 3 2 2 2 ] [3 3 ];10;449.3281923;503.7589643;54.430772;1;6;[2 2 0 0 2 2 0 ] [1 1 1 ];10;1;1;0;1;0;1;1;1;0;1;1;1;68;460.010501;49;14.53735318;5;3;2;2;2;INGENIERIA CIVIL INDUSTRIAL;5.6;5.1;6;5.6;6;6.5;5.2;5.83;5.8;5.8;A
229;*;*;*;*;160.834459;338.0667313;177.2322723;5;22;[3 0 0 ] [2 2 2 2 ];7;338.0834493;453.9907717;115.9073224;5;10;[2 3 3 3 3 3 ] [1 1 1 1 ];10;454.0075197;541.285173;87.2776533;1;4;[3 0 0 0 0 2 0 2 3 3 1 3 3 3 2 ] [3 0 0 2 ];19;541.301881;620.9494173;79.6475363;2;6;[2 2 0 0 2 2 1 1 1 2 2 2 ] [1 3 1 1 ];16;620.9661453;819.582675;198.6165297;10;45;[1 2 2 2 2 2 2 2 1 ] [1 ];10;819.599437;870.215836;50.616399;1;6;[2 2 3 3 0 0 2 2 2 2 0 0 0 0 0 ] [];15;1;1;0;0;0;0;1;1;0;0;1;0;77;709.297713;93;21.07270469;8;5;3;3;3;INGENIERIA CIVIL INFORMATICA;6.6;5.7;7;6.4;1;7;7;5.81;5.8;5.8;A
239;*;*;*;*;44.31429933;169.508303;125.1940037;3;4;[3 3 3 2 3 0 ] [2 2 1 ];9;169.524961;241.838177;72.313216;2;6;[2 3 3 3 3 3 ] [1 1 1 1 ];10;241.854857;354.8661043;113.0112473;2;11;[3 1 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];17;354.8827653;390.5310573;35.648292;1;3;[2 2 2 2 0 0 ] [3 3 3 3 ];10;390.5477313;415.1466153;24.598884;1;2;[1 2 2 ] [3 3 3 3 3 ];8;415.1632303;448.9282903;33.76506;1;3;[2 2 0 0 2 2 ] [1 1 1 1 ];10;0;1;0;1;1;1;1;1;0;1;1;1;64;404.530703;29;12.13922308;9;7;3;4;3;INGENIERIA EN COMPUTACION E INFORMATICA;7;1;6.8;6.3;6.5;5.7;7;5.73;5.8;5.8;A
249;*;*;*;*;71.46244233;237.2936497;165.8312074;3;30;[3 3 3 3 0 0 3 ] [];7;237.3103657;335.3942177;98.083852;3;19;[2 3 3 3 3 3 0 0 ] [1 1 ];10;335.4109107;446.6968127;111.285902;1;19;[3 3 3 3 3 3 3 3 0 ] [3 0 0 2 0 0 0 3 3 3 3 1 1 1 1 1 ];25;446.7134977;507.7341733;61.0206756;1;9;[2 2 2 2 0 0 2 2 2 2 ] [];10;507.7508483;684.9047763;177.153928;1;13;[0 0 1 1 1 1 2 2 2 0 0 1 2 2 2 2 2 2 2 2 3 ] [];21;684.9218013;731.3569927;46.4351914;1;8;[2 2 0 0 0 0 2 2 0 0 ] [];10;1;1;0;1;0;1;1;1;0;1;0;1;83;659.8107564;98;21.85764119;4;3;1;2;1;INGENIERIA EN COMPUTACION E INFORMATICA;6.1;4.5;6;5.5;4;7;7;5.81;5.8;5.8;A
250;*;*;*;*;9.703597333;113.659177;103.9555797;9;36;[3 3 3 3 0 0 3 ] [];7;113.67578;136.250844;22.575064;1;9;[2 3 3 3 3 3 0 0 0 0 ] [];10;136.267499;259.2463333;122.9788343;3;42;[3 0 1 2 3 3 2 0 0 0 0 0 0 2 3 1 3 3 ] [3 3 0 1 2 3 0 0 0 2 2 ];29;259.2629903;358.7330873;99.470097;2;34;[3 0 1 2 2 2 2 0 0 0 1 1 1 0 0 2 2 2 2 2 1 1 ] [1 1 3 3 0 0 2 2 ];30;358.7497673;395.8801997;37.1304324;1;7;[1 3 2 0 1 2 2 2 2 2 2 2 2 2 2 2 2 1 3 ] [1 1 3 2 0 ];24;395.8969147;444.748376;48.8514613;2;15;[1 0 3 2 2 1 2 2 3 3 0 0 2 2 2 2 0 0 0 ] [1 ];20;1;1;0;0;0;0;1;1;0;0;0;0;120;434.9614687;143;28.34109506;5;2;3;1;2;INGENIERIA CIVIL INDUSTRIAL;5.6;5.7;6;5.8;3;7;7;5.78;5.8;5.8;A
276;*;*;*;*;54.15047267;101.7839487;47.63347603;1;1;[2 2 3 3 3 0 ] [2 2 2 1 ];10;101.8006257;188.9176677;87.117042;2;3;[2 3 3 3 3 3 ] [1 1 1 1 ];10;188.9344447;393.6353513;204.7009066;2;18;[3 0 0 0 0 0 2 3 1 3 3 3 3 ] [3 0 0 ];16;393.6520183;492.2859053;98.633887;2;7;[2 2 0 0 2 2 1 1 ] [1 1 3 3 3 3 ];14;492.3026143;528.2694213;35.966807;1;14;[1 1 1 2 2 2 2 2 2 2 ] [1 1 ];12;528.2861823;564.9696923;36.68351;1;11;[2 2 0 0 2 2 0 0 ] [1 1 ];10;0;1;1;0;0;1;1;1;1;1;1;1;72;510.7356286;54;15.9705062;11;8;4;3;4;INGENIERIA CIVIL INDUSTRIAL;5;6.4;6.5;6;4.9;5.4;7;5.77;5.8;5.8;A
279;*;*;*;*;86.27989933;133.494744;47.21484467;1;8;[3 3 3 0 3 3 0 ] [];7;133.5280773;202.0087527;68.4806754;1;11;[2 3 3 3 2 2 2 3 3 3 3 3 ] [1 1 1 1 ];16;202.0420847;289.2719993;87.2299146;1;8;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;289.3053327;418.7169307;129.411598;3;6;[2 2 0 0 2 2 2 2 2 2 ] [1 0 ];12;418.750264;465.1484467;46.3981827;1;2;[1 2 2 2 2 2 2 ] [3 ];8;465.1817787;541.4954433;76.3136646;1;2;[2 2 3 3 0 0 2 ] [1 1 1 1 3 3 3 ];14;1;0;1;0;1;0;1;1;1;1;1;1;73;455.04888;37;14.55090397;5;2;2;1;2;INGENIERIA CIVIL INFORMATICA;7;6;6.6;6.3;1;6.8;7;5.78;5.8;5.8;A
285;*;*;*;*;10.92013267;84.341428;73.42129533;1;34;[1 0 1 0 3 2 0 2 1 3 3 3 3 3 2 2 2 2 1 1 0 3 ] [3 2 1 2 2 2 1 1 ];30;84.358215;126.4110113;42.0527963;1;14;[1 0 3 2 3 3 3 3 3 2 2 2 2 2 3 3 3 3 0 0 0 3 0 ] [1 0 3 2 3 ];28;126.4279173;175.1906707;48.7627534;1;44;[1 0 3 2 3 0 0 0 0 0 2 3 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 2 2 2 2 2 2 1 1 1 1 1 3 3 3 1 1 1 1 ] [1 0 3 2 0 0 0 0 3 ];63;175.2074357;208.7391567;33.531721;1;15;[1 0 3 2 2 2 0 1 1 1 1 1 2 2 2 2 2 2 0 0 0 2 2 2 0 0 0 0 ] [1 0 3 2 3 3 3 ];35;208.7559587;238.8322377;30.076279;1;16;[1 0 3 2 1 1 0 2 2 2 3 3 2 2 2 2 2 2 ] [];18;238.8489737;264.496667;25.6476933;1;13;[1 0 3 2 2 2 1 2 2 0 0 2 2 0 0 0 0 ] [];17;0;0;0;0;0;0;0;0;0;0;0;0;191;253.4925383;136;37.47447589;9;6;3;2;3;INGENIERIA CIVIL INDUSTRIAL;5.6;4.8;5.1;5.2;6;6.8;6.1;5.79;5.8;5.8;A
326;*;*;*;*;8.483216333;27.78290433;19.299688;1;3;[0 0 3 3 3 ] [1 2 2 0 ];9;27.79955633;65.44894967;37.64939334;2;6;[2 3 3 3 3 3 ] [1 1 1 1 ];10;65.46560967;111.964861;46.49925133;1;11;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;111.981528;213.329888;101.34836;3;8;[3 3 3 3 2 2 2 2 0 0 ] [3 3 3 3 ];14;213.346552;236.196184;22.849632;1;3;[1 2 2 ] [3 3 3 3 3 ];8;236.212849;269.9956503;33.7828013;2;7;[2 2 0 0 ] [1 1 1 1 3 3 ];10;0;1;1;0;1;1;1;1;1;1;1;1;67;261.429126;38;11.78798823;6;2;4;2;1;INGENIERIA CIVIL INDUSTRIAL;6.6;5.8;6;6.1;5.9;4.7;7;5.82;5.8;5.8;A
341;*;*;*;*;69.851466;141.7010977;71.8496317;1;12;[1 1 1 3 0 0 3 3 0 1 0 ] [2 2 1 1 ];15;141.7177187;173.6379973;31.9202786;1;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;173.6548183;252.279711;78.6248927;1;12;[3 0 0 0 0 0 2 0 1 3 1 3 3 3 3 2 ] [3 0 0 2 ];20;252.296366;325.3113833;73.0150173;1;3;[2 2 0 0 2 2 2 2 2 2 2 2 1 ] [1 ];14;325.3279923;377.229181;51.9011887;2;7;[1 2 2 2 2 2 ] [3 3 ];8;377.245909;409.7655917;32.5196827;1;6;[2 2 0 0 2 2 0 ] [1 1 1 ];10;0;1;0;0;1;1;1;1;0;1;1;1;77;339.8306917;45;14.56676998;8;5;3;3;2;INGENIERIA EN COMPUTACION E INFORMATICA;6.8;6.5;5.2;6.5;6.7;3.5;7;5.7;5.9;5.8;A
350;*;*;*;*;10.65806767;127.3979323;116.7398646;1;5;[3 1 2 ] [1 1 1 2 2 2 2 2 ];11;127.4312657;173.6300833;46.1988176;1;7;[2 3 3 3 3 3 ] [1 1 1 1 ];10;173.6634167;307.7777523;134.1143356;1;25;[3 3 2 0 0 0 0 0 0 2 0 0 2 2 0 ] [3 0 0 0 2 2 2 2 0 3 2 0 0 0 2 0 ];31;307.8110103;444.229056;136.4180457;2;5;[2 2 2 2 2 2 2 ] [1 3 1 ];10;444.2623893;504.2038883;59.941499;1;4;[1 1 1 2 2 2 2 2 2 2 2 ] [1 1 1 ];14;504.2372217;715.5294107;211.292189;3;18;[2 2 0 0 0 0 2 2 0 ] [0 1 ];11;0;1;0;1;0;0;1;1;0;1;1;1;87;704.7047515;64;20.84486842;6;4;2;3;2;INGENIERIA CIVIL INDUSTRIAL;4.8;5;4.1;4.6;6.6;7;7;5.75;5.8;5.8;A
358;*;*;*;*;90.10341367;309.8909307;219.787517;8;54;[3 3 3 3 0 0 2 1 3 ] [1 2 2 3 ];13;309.9066807;392.9495553;83.0428746;1;13;[2 3 3 3 3 3 3 3 ] [1 1 3 3 1 1 ];14;392.9655803;508.6085027;115.6429224;1;15;[3 0 0 0 0 0 0 2 3 1 3 3 3 3 ] [3 0 0 3 2 2 3 3 ];22;508.6251707;597.3186567;88.693486;1;35;[2 2 2 2 0 0 3 3 ] [3 3 3 3 3 3 3 ];15;597.3353247;645.611985;48.2766603;1;2;[1 2 2 3 ] [3 3 3 3 3 3 ];10;645.628894;909.6693197;264.0404257;1;41;[2 2 2 3 1 3 3 0 0 0 0 1 1 ] [2 0 0 0 0 0 1 1 1 1 3 1 1 1 1 3 3 3 0 1 1 1 1 1 1 1 1 1 1 1 2 2 3 3 3 ];48;0;0;0;0;0;0;1;1;0;0;1;0;122;819.483886;160;33.41149727;7;5;2;3;2;INGENIERIA CIVIL INDUSTRIAL;4.4;4.8;6.6;5.3;6;6.8;6.1;5.84;5.8;5.8;A
373;*;*;*;*;95.362183;131.9975533;36.6353703;1;1;[1 3 3 ] [1 1 1 1 1 1 2 2 2 ];12;132.0142813;176.6480943;44.633813;1;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;176.6648223;247.8483367;71.1835144;1;7;[3 0 0 0 0 0 2 ] [3 0 0 0 2 2 2 2 0 2 ];17;247.8650327;295.6213387;47.756306;1;4;[2 2 2 2 0 0 0 1 2 2 2 2 ] [];12;295.6380587;346.4500997;50.812041;1;4;[1 2 2 ] [3 3 3 3 3 ];8;346.4667927;387.1765067;40.709714;1;5;[2 2 0 0 0 ] [1 1 1 1 3 3 0 ];12;0;1;0;0;1;0;1;1;0;1;1;1;71;291.7307587;25;11.92116292;10;6;5;3;3;INGENIERIA CIVIL INFORMATICA;6.4;6.7;6.2;6.4;3.5;5.6;7;5.83;5.8;5.8;A
378;*;*;*;*;107.1920563;223.6564187;116.4643624;4;13;[3 3 3 0 0 ] [2 2 2 0 3 ];10;223.6634107;270.1760147;46.512604;1;11;[2 3 3 3 3 3 ] [1 1 1 1 ];10;270.1830067;366.387798;96.2047913;2;25;[3 0 0 0 0 0 2 2 3 1 3 3 3 3 ] [3 0 0 ];17;366.394733;428.951004;62.556271;1;9;[1 2 2 2 3 0 0 ] [1 1 1 1 1 1 1 1 1 1 3 3 3 3 0 0 3 3 ];25;428.957944;461.038131;32.080187;1;4;[1 1 1 1 1 2 2 2 2 2 2 2 ] [1 1 ];14;461.045149;526.35219;65.307041;2;7;[2 2 0 0 2 2 0 ] [1 1 1 ];10;0;1;0;0;0;1;1;1;0;0;1;1;86;419.1252567;69;18.23647539;5;3;2;1;2;INGENIERIA CIVIL INFORMATICA;6.2;5.6;6.6;6.1;6;5.5;4;5.73;5.8;5.8;A
387;*;*;*;*;32.59427467;62.64308733;30.04881266;1;3;[3 3 3 0 3 0 ] [2 ];7;62.65958833;120.6067237;57.94713537;2;7;[2 3 3 3 3 3 0 0 ] [3 1 1 2 ];12;120.6235667;181.254017;60.6304503;1;9;[3 0 0 0 0 0 2 3 1 ] [3 0 0 2 2 2 2 ];16;181.270627;254.13391;72.863283;2;7;[2 2 0 0 2 2 ] [3 3 3 3 ];10;254.150564;294.148666;39.998102;2;4;[1 2 2 2 ] [3 3 3 3 ];8;294.165285;326.747105;32.58182;1;6;[2 2 0 0 0 ] [1 1 1 1 3 3 0 ];12;1;0;1;1;1;0;1;1;1;1;1;1;65;294.0696033;36;11.66169192;10;6;5;3;3;INGENIERIA CIVIL INFORMATICA;5.7;5.9;4.5;5.4;4.5;7;7;5.81;5.8;5.8;A
394;*;*;*;*;45.22743967;113.477503;68.25006333;1;7;[3 3 3 3 ] [2 2 2 1 1 0 3 3 1 ];13;113.494157;162.025114;48.530957;1;5;[2 2 3 3 3 3 3 3 ] [1 1 1 1 ];12;162.041696;324.4837557;162.4420597;2;8;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;324.5005387;381.0390407;56.538502;1;2;[2 2 2 2 2 2 2 ] [3 1 1 ];10;381.0557037;466.7394847;85.683781;2;4;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;466.7562987;553.4076257;86.651327;1;5;[2 2 0 0 2 2 ] [2 2 2 2 1 1 1 1 3 3 3 3 3 2 ];20;0;0;1;1;0;0;1;1;1;1;1;0;83;508.09669;31;16.28850484;8;6;4;1;2;INGENIERIA EN COMPUTACION E INFORMATICA;6.3;5.6;4.6;5.5;4;7;7;5.8;5.8;5.8;A
397;*;*;*;*;271.1296643;303.9441047;32.8144404;1;3;[3 3 3 3 ] [2 1 1 ];7;303.9607817;343.441577;39.4807953;1;7;[2 3 3 3 3 3 0 ] [1 1 1 ];10;343.458292;395.6385753;52.1802833;1;11;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;395.6552223;475.3674633;79.712241;3;3;[2 2 0 0 2 2 ] [3 3 3 3 ];10;475.3841103;529.0976017;53.7134914;3;5;[1 2 2 2 ] [3 3 3 3 ];8;529.1141717;574.0115127;44.897341;1;14;[2 2 3 0 3 0 0 2 ] [1 1 1 1 3 3 3 ];15;1;1;1;1;1;0;1;1;1;1;1;0;66;302.7985924;43;12.33416866;8;4;5;3;2;INGENIERIA CIVIL INFORMATICA;7;4.1;5.6;5.6;4;7;7;5.83;5.8;5.8;A
411;*;*;*;*;58.245734;108.2253037;49.9795697;1;5;[3 0 3 0 0 ] [2 2 2 2 3 ];10;108.2419777;180.836605;72.5946273;2;5;[2 3 3 3 3 ] [1 1 1 1 2 ];10;180.85327;315.2601343;134.4068643;2;12;[3 0 0 0 0 0 2 3 1 1 1 1 1 3 3 3 3 3 3 3 0 0 0 0 ] [3 0 0 2 0 0 3 3 3 3 1 1 ];36;315.2767743;351.7907783;36.514004;1;3;[2 2 0 0 2 2 2 2 2 ] [3 ];10;351.8074503;441.3341513;89.526701;3;8;[1 2 2 2 2 2 2 2 2 ] [2 ];10;441.3508263;523.5280867;82.1772604;2;8;[2 2 3 3 0 0 2 2 2 ] [1 1 1 1 3 ];14;0;1;0;1;0;0;1;1;0;1;1;1;90;465.1990267;41;17.60272631;8;5;4;2;3;INGENIERIA CIVIL INFORMATICA;5.3;6.1;5.1;5.5;4;7;7;5.8;5.8;5.8;A
435;*;*;*;*;38.22962867;91.39032667;53.160698;1;2;[3 3 3 3 3 0 0 3 ] [];8;91.40699867;164.8023163;73.39531763;1;4;[2 3 3 3 3 3 0 0 0 0 0 ] [];11;164.8179593;249.8679187;85.0499594;3;24;[3 0 0 0 0 0 2 3 1 ] [3 0 0 2 2 2 2 ];16;249.8845837;310.5585677;60.673984;1;11;[2 2 2 2 0 0 2 2 2 ] [1 1 3 3 2 0 0 ];16;310.5751467;347.5909923;37.0158456;1;6;[1 1 1 2 2 2 2 2 2 2 2 2 0 0 ] [];14;347.6076443;374.3978747;26.7902304;1;7;[0 0 2 2 0 0 2 ] [1 1 3 ];10;0;0;1;0;0;1;1;1;1;0;1;1;75;336.086035;54;14.76341878;8;4;4;2;2;INGENIERIA CIVIL INFORMATICA;6.2;6.6;6.2;6.3;6.5;3.8;7;5.78;5.8;5.8;A
0;*;*;*;*;357.2974177;421.598728;64.3013103;1;4;[3 3 3 0 0 3 3 ] [];7;421.615384;672.6717933;251.0564093;3;10;[2 3 3 3 3 3 0 0 ] [1 1 ];10;672.6884703;897.4344633;224.745993;1;19;[3 0 0 0 0 0 2 3 0 1 3 3 3 3 ] [3 3 3 3 0 0 2 3 1 2 2 0 ];26;897.4511373;957.4034393;59.952302;1;5;[2 2 0 0 2 2 2 2 2 2 ] [];10;957.4201243;1137.64358;180.2234557;5;13;[1 2 2 2 2 2 2 2 ] [];8;1137.660259;1243.401597;105.741338;1;5;[2 2 3 3 0 0 0 0 ] [1 1 3 3 3 3 ];14;1;1;0;1;1;0;1;1;0;1;1;1;75;886.0208083;56;20.19202207;8;5;4;2;3;INGENIERIA INDUSTRIAL;6.2;6.8;5.1;6;3.5;7;5.8;5.86;5.9;5.9;A
4;*;*;*;*;47.08627933;79.60609567;32.51981634;1;3;[3 3 3 0 0 ] [2 2 ];7;79.62279667;137.1371933;57.51439663;2;5;[2 3 3 3 3 ] [1 1 1 1 2 ];10;137.1538723;212.722311;75.5684387;1;8;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;212.738993;267.383509;54.644516;1;3;[2 2 0 0 2 2 ] [3 3 3 3 3 2 ];12;267.400189;358.802852;91.402663;2;6;[1 2 2 ] [3 3 3 3 3 ];8;358.81951;507.085983;148.266473;4;20;[2 2 0 0 2 ] [1 1 1 1 3 ];10;1;1;1;0;1;1;1;1;1;1;1;1;63;459.9163037;45;13.49464624;10;6;4;3;3;INGENIERIA EN COMPUTACION E INFORMATICA;4.6;6.6;4.7;5.3;6.5;6.2;6.7;5.84;6;5.9;A
52;*;*;*;*;53.01698;147.184029;94.167049;2;3;[3 3 3 3 0 2 ] [2 2 1 ];9;147.200693;220.701014;73.500321;2;3;[2 3 3 3 3 3 ] [1 1 1 1 ];10;220.717734;286.3179693;65.6002353;1;12;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;286.3346363;333.7848737;47.4502374;1;2;[2 2 0 0 2 2 ] [3 3 3 3 ];10;333.8016267;380.118343;46.3167163;1;5;[1 2 2 2 3 3 ] [3 3 3 3 3 3 3 2 ];14;380.134943;448.185349;68.050406;2;8;[2 2 0 0 ] [1 1 1 1 3 3 ];10;0;1;1;1;0;1;1;1;1;1;1;1;69;395.084965;33;13.08988376;8;5;4;2;3;INGENIERIA EN COMPUTACION E INFORMATICA;6.1;6.3;5.9;6.1;6.6;5.4;4.6;5.85;5.9;5.9;A
65;*;*;*;*;159.909838;267.6216563;107.7118183;3;15;[3 ] [1 1 2 2 2 2 ];7;267.6383203;395.199347;127.5610267;2;16;[2 3 3 3 3 3 0 ] [1 1 1 ];10;395.215621;628.4720513;233.2564303;3;50;[0 3 0 0 0 0 2 ] [0 3 0 0 2 2 2 2 0 2 ];17;628.4887373;705.6019553;77.113218;1;17;[2 2 2 0 0 2 0 0 0 0 1 1 2 2 ] [3 3 ];16;705.6186133;747.6333457;42.0147324;2;7;[1 2 2 2 2 2 2 2 ] [];8;747.6500217;788.5481337;40.898112;1;9;[2 2 3 3 3 0 0 0 1 2 2 2 2 0 0 0 0 ] [];17;1;1;0;0;1;0;1;1;0;0;1;0;75;628.5553377;114;21.26172073;5;3;4;0;1;INGENIERIA EN COMPUTACION E INFORMATICA;6.8;3.8;5.8;5.5;7;6.6;4.7;5.9;5.9;5.9;A
108;*;*;*;*;137.092197;334.1111083;197.0189113;2;23;[3 3 3 3 ] [2 1 1 ];7;334.1282843;449.7378143;115.60953;1;12;[2 2 3 3 3 3 3 ] [1 1 1 1 2 ];12;449.7544903;782.719198;332.9647077;2;32;[0 3 0 0 0 0 2 3 1 3 3 3 3 0 0 0 1 1 ] [3 ];19;782.751781;1301.505772;518.753991;11;111;[2 2 0 0 2 2 2 2 2 2 ] [2 ];11;1301.522441;1391.449455;89.927014;2;10;[1 2 2 2 2 2 2 2 ] [];8;1391.48277;1470.978265;79.495495;1;5;[2 2 0 0 2 2 0 0 0 0 ] [];10;1;0;0;0;1;1;1;1;0;1;1;1;67;1333.769649;193;31.63186934;3;0;2;1;1;INGENIERIA CIVIL INDUSTRIAL;6.2;5.8;5.9;6;5;5.8;7;5.88;5.9;5.9;A
121;*;*;*;*;34.368576;123.9377823;89.5692063;2;3;[3 3 3 ] [2 2 2 1 1 3 ];9;123.9545193;254.217718;130.2631987;3;9;[2 3 3 3 3 3 0 ] [1 1 1 ];10;254.234522;504.0851367;249.8506147;4;9;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;504.1018207;545.615395;41.5135743;1;2;[2 2 2 2 0 0 ] [3 3 3 3 ];10;545.63213;675.1927113;129.5605813;3;6;[1 2 2 2 2 2 ] [3 3 ];8;675.2094903;730.4103823;55.200892;1;2;[1 2 2 0 0 2 2 0 ] [1 1 1 ];11;0;1;1;1;1;0;1;1;1;1;1;1;64;695.9580673;31;15.07361258;2;1;2;0;0;INGENIERIA CIVIL INDUSTRIAL;6.2;5.6;5.5;5.8;5.5;6;7;5.91;5.9;5.9;A
132;*;*;*;*;43.73790567;145.5200457;101.78214;1;26;[2 0 0 3 0 1 ] [2 2 2 2 2 ];11;145.5367137;196.9112643;51.3745506;1;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;196.9279433;359.5392057;162.6112624;1;20;[3 0 0 0 0 0 2 3 2 0 3 0 1 1 1 1 1 1 ] [3 0 0 2 0 0 3 3 3 3 1 1 1 1 1 1 2 2 2 2 2 2 2 ];41;359.5558767;1677.54055;1317.984673;8;48;[2 2 2 2 0 0 0 1 2 2 2 ] [3 ];12;1677.55748;2204.575345;527.017865;3;20;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;2204.608678;2258.451216;53.842538;1;8;[2 2 0 0 0 0 2 2 2 3 ] [1 1 ];12;0;1;0;0;0;0;1;1;0;1;1;1;98;2214.613029;127;41.02622397;4;3;2;0;1;INGENIERIA CIVIL INDUSTRIAL;7;6.4;6.5;6.6;5;4.6;7;5.91;5.9;5.9;A
139;*;*;*;*;41.13105333;184.6412867;143.5102334;6;46;[3 3 3 0 ] [2 2 1 ];7;184.6580067;211.3884667;26.73046;1;10;[2 3 3 3 3 3 0 0 ] [1 1 ];10;211.4051667;378.7527067;167.34754;5;55;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;378.7694067;445.2778867;66.50848;2;9;[2 2 0 0 2 2 ] [3 3 3 3 ];10;445.2945867;465.7432267;20.44864;1;4;[1 2 2 ] [3 3 3 3 3 ];8;465.7599267;499.9741867;34.21426;1;8;[2 2 3 3 0 0 2 ] [1 1 1 1 3 3 3 ];14;1;1;1;1;1;0;1;1;1;1;1;1;65;458.7596134;132;19.13295656;8;6;3;3;3;INGENIERIA CIVIL INFORMATICA;6.6;5.1;6.4;6;3;7;7;5.91;5.9;5.9;A
201;*;*;*;*;68.76850467;194.5497913;125.7812866;1;16;[3 3 3 0 3 0 2 ] [2 2 ];9;194.5830633;304.179689;109.5966257;1;26;[2 3 3 3 3 3 3 3 0 0 2 2 ] [1 1 1 0 ];16;304.196337;447.927431;143.731094;1;34;[3 3 3 3 3 3 3 3 3 0 2 0 2 ] [3 0 0 2 0 0 3 3 3 3 1 1 1 1 2 ];28;447.943987;600.2503327;152.3063457;2;34;[2 2 2 2 0 2 1 2 ] [1 1 3 3 ];12;600.2669707;681.7899787;81.523008;1;21;[2 0 2 2 ] [1 3 0 1 1 3 3 3 3 3 0 0 0 0 ];18;681.8066377;823.073298;141.2666603;1;16;[2 2 3 3 0 0 0 0 2 2 ] [1 1 3 2 0 3 0 3 3 1 1 ];21;0;0;0;0;0;0;1;1;0;1;0;0;104;754.2050203;147;29.11696262;6;3;4;1;2;INGENIERIA CIVIL INDUSTRIAL;7;4.6;5.8;5.8;5;6;7;5.85;5.9;5.9;A
264;*;*;*;*;79.59143967;228.2553097;148.66387;1;7;[3 1 3 3 3 0 0 0 ] [2 2 3 ];11;228.2734647;288.861296;60.5878313;1;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;288.894549;585.5968873;296.7023383;4;17;[0 3 0 0 0 0 2 3 2 2 3 ] [3 0 0 2 2 2 2 0 ];19;585.6301693;703.677878;118.0477087;3;10;[2 2 0 0 2 2 ] [3 3 3 3 ];10;703.710554;729.646115;25.935561;1;2;[1 2 2 ] [3 3 3 3 3 ];8;729.679419;777.7479477;48.0685287;1;4;[2 2 0 0 1 2 0 ] [1 1 1 1 3 3 ];13;0;1;0;1;1;0;1;1;0;1;1;1;71;698.005838;45;17.0665847;11;8;4;4;3;INGENIERIA CIVIL INDUSTRIAL;6.7;6.2;6.6;6.5;1.1;7;7;5.86;5.9;5.9;A
304;*;*;*;*;40.832879;91.13241333;50.29953433;2;1;[0 3 3 3 ] [2 2 1 ];7;91.16574667;117.5238907;26.35814403;1;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;117.5405627;269.6500953;152.1095326;3;21;[0 3 0 0 1 0 0 0 2 ] [3 0 0 0 2 2 2 2 0 2 ];19;269.6827703;330.387396;60.7046257;2;3;[2 2 0 0 2 2 ] [3 3 3 3 ];10;330.403179;379.5025293;49.0993503;2;4;[1 2 2 2 2 2 2 ] [3 ];8;379.5343843;438.150607;58.6162227;3;3;[0 0 0 0 ] [3 3 1 1 3 3 3 ];11;1;1;0;1;1;0;1;1;0;1;1;1;65;397.1874097;36;12.65662609;5;3;2;2;2;INGENIERIA EN COMPUTACION E INFORMATICA;7;5.9;6;6.3;4.2;5.5;7;5.85;5.9;5.9;A
